kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60
1692;1033-1048;;NOR;Telenor Kystradio South;NO;NEu;ro;1;;
1692;1215-1230;;NOR;Telenor Kystradio South;E;NEu;ro;1;;
1692;1433-1448;;NOR;Telenor Kystradio South;NO;NEu;ro;1;;
1692;1833-1848;;NOR;Telenor Kystradio South;NO;NEu;ro;1;;
1692;2233-2248;;NOR;Telenor Kystradio South;NO;NEu;ro;1;;[1121]
1692;2315-2330;;NOR;Telenor Kystradio South;E;NEu;ro;1;;[1121]
1692;0000-2400;1234567;AUS;Radio Symban;GR;AUS;Campbelltown/Wedderburn;1;;
1692;0000-2400;1234567;AUS;Vision Christian Radio;E;AUS;Nanango/Drayton Street;1;;
1695;0233-0248;;NOR;Telenor Kystradio North;NO;NEu;bv;1;;[1121]
1695;0633-0648;;NOR;Telenor Kystradio North;NO;NEu;bv;1;;
1695;1033-1048;;NOR;Telenor Kystradio North;NO;NEu;bv;1;;
1695;1203-1218;;NOR;Telenor Kystradio North;E;NEu;bv;1;;
1695;1433-1448;;NOR;Telenor Kystradio North;NO;NEu;bv;1;;
1695;1833-1848;;NOR;Telenor Kystradio North;NO;NEu;bv;1;;
1695;2233-2248;;NOR;Telenor Kystradio North;NO;NEu;bv;1;;[1121]
1695;2303-2318;;NOR;Telenor Kystradio North;E;NEu;bv;1;;[1121]
1696;0003-0018;;F;CROSS La Garde Radio Wx;F,E;WEu;g;4;;
1696;0303-0318;;F;CROSS La Garde Radio Wx;F,E;WEu;g;2;;
1696;0503-0518;;F;CROSS La Garde Radio Wx;F,E;WEu;g;2;;
1696;0607-0617;;F;CROSS La Garde Radio Wx;F,E;WEu;g;2;;[0320]
1696;0633-0643;;F;CROSS La Garde Radio Wx;F,E;WEu;g;2;;
1696;0703-0718;;F;CROSS La Garde Radio Wx;F,E;WEu;g;2;;
1696;0833-0848;;F;CROSS La Garde Radio Wx;F,E;WEu;g;1;;
1696;1103-1118;;F;CROSS La Garde Radio Wx;F,E;WEu;g;2;;
1696;1233-1248;;F;CROSS La Garde Radio Wx;F,E;WEu;g;2;;
1696;1403-1418;;F;CROSS La Garde Radio Wx;F,E;WEu;g;5;;
1696;1503-1518;;F;CROSS La Garde Radio Wx;F,E;WEu;g;1;;
1696;1603-1618;;F;CROSS La Garde Radio Wx;F,E;WEu;g;4;;
1696;1650-1715;;F;CROSS La Garde Radio Wx;F,E;WEu;g;2;;
1696;1903-1913;;F;CROSS La Garde Radio Wx;F,E;WEu;g;2;;[0422]
1696;2200-2210;;F;CROSS La Garde Radio Wx;F,E;WEu;g;4;;[1118]
1696;2303-2318;;F;CROSS La Garde Radio Wx;F,E;WEu;g;5;;
1698;0000-2400;;E;Coruña Radio;S;SEu;pz;1;;
1698;0703-0718;;E;Coruña Radio;S;SEu;pz;1;;[1219]
1698;0903-0918;;E;Coruña Radio;S;SEu;pz;1;;
1698;1503-1518;;E;Coruña Radio;S;SEu;pz;1;;
1698;1900-1910;;E;Coruña Radio;S,E;SEu;pz;1;;[0422]
1698;2003-2018;;E;Coruña Radio;S;SEu;pz;1;;
1698;2035-2050;;E;Coruña Radio;S;SEu;pz;1;;[1121]
1698;2303-2318;;E;Coruña Radio;S;SEu;pz;1;;
1700;0000-2400;1234567;CAN;AIR Algonquin;E;CAN;Ottawa/Algonquin College, ON;1;;
1700;0000-2400;1234567;MEX;XEPE Heraldo Radio;S;MEX;Tecate;1;;
1700;0000-2400;1234567;USA;KBGG 1700 The Champ;E;USA;Des Moines, IA;1;;
1700;0000-2400;1234567;USA;WEUP Huntsville’s Heritage Station;E;USA;Huntsville, AL;1;;
1700;0000-2400;1234567;USA;WJCC Radio Mega 1700 AM;E;USA;Miami Springs, FL;1;;
1700;0000-2400;1234567;USA;WRCR AM 1700;E;USA;Ramapo, NY;1;;
1700;0000-2400;1234567;USA;KVNS Fox Sports Radio 1700;E;USA;Brownsville (Villa Nueva), TX;1;;
1700;0000-2400;1234567;USA;KKLF Jalapeño Radio Network;S;USA;Richardson, TX;1;;
1700;0000-2400;1234567;ARG;Radio City;S;ARG;Almirante Brown;1;;
1701;0000-2400;1234567;AUS;Islamic Voice Radio;A,E;AUS;Melbourne/223-224 Union Road;1;;
1701;0000-2400;1234567;AUS;Radio Brisvaani;PJ,HI;AUS;Brisbane/Seventeen Mile Rocks;1;;
1701;0000-2400;1234567;AUS;Voice of Charity;E;AUS;Sydney/Silverwater;1;;
1704;0000-2400;;E;Cabo de Gata Radio;S;SEu;cg;1;;
1704;0840-0855;;E;Cabo de Gata Radio;S;SEu;cg;1;;
1704;1003-1018;;E;Cabo de Gata Radio;S;SEu;cg;1;;
1704;1533-1548;;E;Cabo de Gata Radio;S;SEu;cg;1;;
1704;2003-2018;;E;Cabo de Gata Radio;S;SEu;cg;1;;
1704;2333-2348;;E;Cabo de Gata Radio;S;SEu;cg;1;;[1118]
1707;0000-2400;;E;Coruña Radio;S;SEu;ar;1;;
1707;0703-0718;;E;Coruña Radio;S;SEu;ar;1;;
1707;0903-0918;;E;Coruña Radio;S;SEu;ar;1;;
1707;1503-1518;;E;Coruña Radio;S;SEu;ar;1;;
1707;2003-2018;;E;Coruña Radio;S;SEu;ar;1;;
1707;2035-2050;;E;Coruña Radio;S;SEu;ar;1;;[1121]
1707;2303-2318;;E;Coruña Radio;S;SEu;ar;1;;[1121]
1710;0233-0248;;NOR;Telenor Kystradio North;NO;NEu;sa;1;;[1121]
1710;0633-0648;;NOR;Telenor Kystradio North;NO;NEu;sa;1;;[1121]
1710;1033-1048;;NOR;Telenor Kystradio North;NO;NEu;sa;1;;
1710;1203-1218;;NOR;Telenor Kystradio North;E;NEu;sa;1;;
1710;1433-1448;;NOR;Telenor Kystradio North;NO;NEu;sa;1;;
1710;1833-1848;;NOR;Telenor Kystradio North;NO;NEu;sa;1;;
1710;2233-2248;;NOR;Telenor Kystradio North;NO;NEu;sa;1;;[1121]
1710;2303-2318;;NOR;Telenor Kystradio North;E;NEu;sa;1;;[1221]
1710;0200-0240;;S;Stockholm Radio;E;NEu;gr;1;;
1710;0600-0640;;S;Stockholm Radio;E;NEu;gr;1;;[0221]
1710;0630-0645;;S;Stockholm Radio;SWE;NEu;gr;5;;
1710;0700-0715;;S;Stockholm Radio;SWE;NEu;gr;5;;
1710;1000-1040;;S;Stockholm Radio;E;NEu;gr;1;;
1710;1400-1440;;S;Stockholm Radio;E;NEu;gr;1;;
1710;1430-1445;;S;Stockholm Radio;SWE;NEu;gr;5;;
1710;1500-1515;;S;Stockholm Radio;SWE;NEu;gr;5;;
1710;1800-1840;;S;Stockholm Radio;E;NEu;gr;1;;[0420]
1710;2200-2240;;S;Stockholm Radio;E;NEu;gr;1;;[0121]
1710;0000-2400;1234567;ARG;Radio Selva;S;ARG;San Justo/Ituzaingó-b;1;;
1710;0000-2400;1234567;ARG;Radio Jungle;S;ARG;Ituzaingó;1;;
1713;0205-0220;;ISL;Reykjavik Radio;E;NAO;sh;1;;
1713;0505-0520;;ISL;Reykjavik Radio;E;NAO;sh;1;;
1713;0805-0820;;ISL;Reykjavik Radio;E;NAO;sh;1;;
1713;1105-1120;;ISL;Reykjavik Radio;E;NAO;sh;1;;
1713;1405-1420;;ISL;Reykjavik Radio;E;NAO;sh;1;;
1713;1705-1720;;ISL;Reykjavik Radio;E;NAO;sh;1;;
1713;2005-2020;;ISL;Reykjavik Radio;E;NAO;sh;1;;
1713;2305-2320;;ISL;Reykjavik Radio;E;NAO;sh;1;;
1713;0233-0248;;NOR;Telenor Kystradio North;NO;NEu;va;1;;
1713;0633-0648;;NOR;Telenor Kystradio North;NO;NEu;va;1;;
1713;1033-1048;;NOR;Telenor Kystradio North;NO;NEu;va;1;;
1713;1203-1218;;NOR;Telenor Kystradio North;E;NEu;va;1;;
1713;1433-1448;;NOR;Telenor Kystradio North;NO;NEu;va;1;;
1713;1833-1848;;NOR;Telenor Kystradio North;NO;NEu;va;1;;
1713;2233-2248;;NOR;Telenor Kystradio North;NO;NEu;va;1;;[1118]
1713;2303-2318;;NOR;Telenor Kystradio North;E;NEu;va;1;;
1720;0000-2400;1234567;USA;Radio Celestial;S;USA;Bronx, NY;1;;
1722;0233-0248;;NOR;Telenor Kystradio North;NO;NEu;bj;1;;
1722;0633-0648;;NOR;Telenor Kystradio North;NO;NEu;bj;1;;
1722;1033-1048;;NOR;Telenor Kystradio North;NO;NEu;bj;1;;
1722;1433-1448;;NOR;Telenor Kystradio North;NO;NEu;bj;1;;
1722;1833-1848;;NOR;Telenor Kystradio North;NO;NEu;bj;1;;
1722;2233-2248;;NOR;Telenor Kystradio North;NO;NEu;bj;1;;
1728;0233-0248;;NOR;Telenor Kystradio South;NO;NEu;ma;1;;[1121]
1728;0633-0648;;NOR;Telenor Kystradio South;NO;NEu;ma;1;;[1121]
1728;1033-1048;;NOR;Telenor Kystradio South;NO;NEu;ma;1;;
1728;1215-1230;;NOR;Telenor Kystradio South;E;NEu;ma;1;;
1728;1433-1448;;NOR;Telenor Kystradio South;NO;NEu;ma;1;;
1728;1833-1848;;NOR;Telenor Kystradio South;NO;NEu;ma;1;;
1728;2233-2248;;NOR;Telenor Kystradio South;NO;NEu;ma;1;;[1121]
1728;2315-2330;;NOR;Telenor Kystradio South;E;NEu;ma;1;;[1121]
1731;0233-0248;;NOR;Telenor Kystradio North;NO;NEu;ly;1;;
1731;0633-0648;;NOR;Telenor Kystradio North;NO;NEu;ly;1;;
1731;1033-1048;;NOR;Telenor Kystradio North;NO;NEu;ly;1;;
1731;1203-1218;;NOR;Telenor Kystradio North;E;NEu;ly;1;;
1731;1433-1448;;NOR;Telenor Kystradio North;NO;NEu;ly;1;;
1731;1833-1848;;NOR;Telenor Kystradio North;NO;NEu;ly;1;;
1731;2233-2248;;NOR;Telenor Kystradio North;NO;NEu;ly;1;;[1220]
1731;2303-2318;;NOR;Telenor Kystradio North;E;NEu;ly;1;;[1121]
1734;0133-0143;;DNK;Lyngby Radio;E;NEu;bl;1;;[1121]
1734;0533-0543;;DNK;Lyngby Radio;E;NEu;bl;1;;
1734;0933-0943;;DNK;Lyngby Radio;E;NEu;bl;1;;
1734;1333-1343;;DNK;Lyngby Radio;E;NEu;bl;1;;
1734;1743-1803;;DNK;Lyngby Radio;E;NEu;bl;1;;[0117]
1734;2035-2050;;DNK;Lyngby Radio;E;NEu;bl;1;;[1121]
1734;2133-2153;;DNK;Lyngby Radio;E;NEu;bl;1;;[0422]
1734;2200-2215;;DNK;Lyngby Radio;DA;NEu;bl;1;;[1121]
1743;0010-0030;;G;Stornoway Coastguard Wx;E;WEu;st;2;;[1121]
1743;0310-0325;;G;Stornoway Coastguard Wx;E;WEu;st;2;;
1743;0610-0625;;G;Stornoway Coastguard Wx;E;WEu;st;2;;
1743;0910-0925;;G;Stornoway Coastguard Wx;E;WEu;st;2;;
1743;1210-1230;;G;Stornoway Coastguard Wx;E;WEu;st;2;;
1743;1510-1525;;G;Stornoway Coastguard Wx;E;WEu;st;2;;
1743;1810-1825;;G;Stornoway Coastguard Wx;E;WEu;st;2;;
1743;2110-2125;;G;Stornoway Coastguard Wx;E;WEu;st;2;;
1743;0233-0248;;NOR;Telenor Kystradio North;NO;NEu;jm;1;;
1743;0633-0648;;NOR;Telenor Kystradio North;NO;NEu;jm;1;;
1743;1033-1048;;NOR;Telenor Kystradio North;NO;NEu;jm;1;;
1743;1203-1218;;NOR;Telenor Kystradio North;E;NEu;jm;1;;
1743;1433-1448;;NOR;Telenor Kystradio North;NO;NEu;jm;1;;
1743;1833-1848;;NOR;Telenor Kystradio North;NO;NEu;jm;1;;
1743;2233-2248;;NOR;Telenor Kystradio North;NO;NEu;jm;1;;
1743;2303-2318;;NOR;Telenor Kystradio North;E;NEu;jm;1;;[1221]
1750;2304-2310;;NOR;Hopen Island Meteo;E;NEu;hp;1;;[1121]
1752;0233-0248;;IRL;Valentia Radio;E;WEu;v;1;;[0320]
1752;0633-0648;;IRL;Valentia Radio;E;WEu;v;1;;
1752;0830-0845;;IRL;Valentia Radio;E;WEu;v;1;;
1752;1033-1048;;IRL;Valentia Radio;E;WEu;v;1;;
1752;1433-1448;;IRL;Valentia Radio;E;WEu;v;1;;
1752;1833-1848;;IRL;Valentia Radio;E;WEu;v;1;;[1116]
1752;2030-2045;;IRL;Valentia Radio;E;WEu;v;1;;
1752;2233-2248;;IRL;Valentia Radio;E;WEu;v;1;;[0121]
1755;0000-2400;;E;EAO Palma Radio;S;SEu;mx;1;;
1755;0803-0818;;E;EAO Palma Radio;S;SEu;mx;1;;
1755;1003-1018;;E;EAO Palma Radio;S;SEu;mx;1;;
1755;1533-1548;;E;EAO Palma Radio;S;SEu;mx;1;;
1755;1933-1948;;E;EAO Palma Radio;S;SEu;mx;1;;[1118]
1755;2333-2348;;E;EAO Palma Radio;S;SEu;mx;1;;
1757;2205-2215;;NOR;Bjørnøya Radio;E;NEu;bj;1;;[1121]
1758;0133-0143;;DNK;Lyngby Radio;E;NEu;sg;1;;[1121]
1758;0533-0543;;DNK;Lyngby Radio;E;NEu;sg;1;;
1758;0933-0943;;DNK;Lyngby Radio;E;NEu;sg;1;;
1758;1333-1343;;DNK;Lyngby Radio;E;NEu;sg;1;;
1758;1733-1803;;DNK;Lyngby Radio;E;NEu;sg;1;;[0117]
1758;2035-2050;;DNK;Lyngby Radio;E;NEu;sg;1;;[1121]
1758;2133-2153;;DNK;Lyngby Radio;E;NEu;sg;1;;[0422]
1758;2200-2215;;DNK;Lyngby Radio;DA;NEu;sg;1;;[1121]
1758;0000-2400;;FRO;OXJ Tórshavn Radio;E;NEu;t;1;;
1761;0205-0220;;ISL;Reykjavik Radio;E;NAO;n;1;;
1761;0505-0520;;ISL;Reykjavik Radio;E;NAO;n;1;;
1761;0805-0820;;ISL;Reykjavik Radio;E;NAO;n;1;;
1761;1105-1120;;ISL;Reykjavik Radio;E;NAO;n;1;;
1761;1405-1420;;ISL;Reykjavik Radio;E;NAO;n;1;;
1761;1705-1720;;ISL;Reykjavik Radio;E;NAO;n;1;;
1761;2005-2020;;ISL;Reykjavik Radio;E;NAO;n;1;;
1761;2305-2320;;ISL;Reykjavik Radio;E;NAO;n;1;;
1764;0703-0718;;E;Coruña Radio;S;SEu;fi;1;;
1764;1303-1318;;E;Coruña Radio;S;SEu;fi;1;;
1764;1903-1918;;E;Coruña Radio;S;SEu;fi;1;;
1767;0000-2400;;E;Cabo la Nao Radio;S;SEu;as;1;;
1767;0803-0818;;E;Cabo la Nao Radio;S;SEu;as;1;;
1767;1003-1018;;E;Cabo la Nao Radio;S;SEu;as;1;;
1767;1533-1548;;E;Cabo la Nao Radio;S;SEu;as;1;;
1767;1933-1948;;E;Cabo la Nao Radio;S;SEu;as;1;;
1767;2333-2348;;E;Cabo la Nao Radio;S;SEu;as;1;;[1118]
1770;0010-0025;;G;Shetland Coastguard;E;WEu;cf;2;;[1121]
1770;0310-0325;;G;Shetland Coastguard;E;WEu;cf;2;;
1770;0610-0625;;G;Shetland Coastguard;E;WEu;cf;2;;[1116]
1770;0910-0925;;G;Shetland Coastguard;E;WEu;cf;2;;
1770;1210-1225;;G;Shetland Coastguard;E;WEu;cf;2;;
1770;1510-1525;;G;Shetland Coastguard;E;WEu;cf;2;;
1770;1810-1825;;G;Shetland Coastguard;E;WEu;cf;2;;[0916]
1770;2110-2125;;G;Shetland Coastguard;E;WEu;cf;2;;[0418]
1770;0000-2400;;ISL;Reykjavik Radio TFA;IS;NAO;rs;1;;
1770;0233-0248;;NOR;Telenor Kystradio North;NO;NEu;bo;1;;
1770;0633-0648;;NOR;Telenor Kystradio North;NO;NEu;bo;1;;
1770;1033-1048;;NOR;Telenor Kystradio North;NO;NEu;bo;1;;
1770;1203-1218;;NOR;Telenor Kystradio North;E;NEu;bo;1;;
1770;1433-1448;;NOR;Telenor Kystradio North;NO;NEu;bo;1;;
1770;1833-1848;;NOR;Telenor Kystradio North;NO;NEu;bo;1;;
1770;2233-2248;;NOR;Telenor Kystradio North;NO;NEu;bo;1;;[1121]
1770;2315-2330;;NOR;Telenor Kystradio North;E;NEu;bo;1;;[1121]
1779;0200-0240;;S;Stockholm Radio;E;NEu;b;1;;[0418]
1779;0600-0640;;S;Stockholm Radio;E;NEu;b;1;;
1779;0630-0645;;S;Stockholm Radio;SWE;NEu;b;5;;
1779;0700-0715;;S;Stockholm Radio;SWE;NEu;b;5;;
1779;1000-1040;;S;Stockholm Radio;E;NEu;b;1;;
1779;1400-1440;;S;Stockholm Radio;E;NEu;b;1;;
1779;1430-1445;;S;Stockholm Radio;SWE;NEu;b;5;;
1779;1500-1515;;S;Stockholm Radio;SWE;NEu;b;5;;
1779;1800-1840;;S;Stockholm Radio;E;NEu;b;1;;[0420]
1779;2200-2240;;S;Stockholm Radio;E;NEu;b;1;;[0319]
1782;0233-0248;;NOR;Telenor Kystradio South;NO;NEu;or;1;;[1121]
1782;0633-0648;;NOR;Telenor Kystradio South;NO;NEu;or;1;;[1121]
1782;1033-1048;;NOR;Telenor Kystradio South;NO;NEu;or;1;;
1782;1215-1230;;NOR;Telenor Kystradio South;E;NEu;or;1;;
1782;1433-1448;;NOR;Telenor Kystradio South;NO;NEu;or;1;;
1782;1833-1848;;NOR;Telenor Kystradio South;NO;NEu;or;1;;
1782;2233-2248;;NOR;Telenor Kystradio South;NO;NEu;or;1;;[1121]
1782;2315-2330;;NOR;Telenor Kystradio South;E;NEu;or;1;;[1121]
1785;0233-0248;;NOR;Telenor Kystradio South;NO;NEu;fs;1;;[1121]
1785;0633-0648;;NOR;Telenor Kystradio South;NO;NEu;fs;1;;[1121]
1785;1033-1048;;NOR;Telenor Kystradio South;NO;NEu;fs;1;;
1785;1215-1230;;NOR;Telenor Kystradio South;E;NEu;fs;1;;
1785;1433-1448;;NOR;Telenor Kystradio South;NO;NEu;fs;1;;
1785;1833-1848;;NOR;Telenor Kystradio South;NO;NEu;fs;1;;
1785;2233-2248;;NOR;Telenor Kystradio South;NO;NEu;fs;1;;[1121]
1785;2315-2330;;NOR;Telenor Kystradio South;E;NEu;fs;1;;[1222]
1797;0200-0240;;S;Stockholm Radio;E;NEu;gs;1;;[0121]
1797;0600-0640;;S;Stockholm Radio;E;NEu;gs;1;;[1220]
1797;0630-0645;;S;Stockholm Radio;SWE;NEu;gs;5;;
1797;0700-0715;;S;Stockholm Radio;SWE;NEu;gs;5;;
1797;1000-1040;;S;Stockholm Radio;E;NEu;gs;1;;
1797;1400-1440;;S;Stockholm Radio;E;NEu;gs;1;;
1797;1430-1445;;S;Stockholm Radio;SWE;NEu;gs;5;;
1797;1500-1515;;S;Stockholm Radio;SWE;NEu;gs;5;;
1797;1800-1840;;S;Stockholm Radio;E;NEu;gs;1;;[0420]
1797;2200-2240;;S;Stockholm Radio;E;NEu;gs;1;;[0621]
1852;0000-2400;;I;Romaradio IAR;I;SEu;pa;1;;[0422]
1855;0000-2400;;I;Romaradio IAR;I;SEu;b;1;;[0422]
1868;0037-0047;;GRL;OYR Aasiaat Radio;E;GRL;si;1;;
1868;0337-0347;;GRL;OYR Aasiaat Radio;E;GRL;si;1;;
1868;0637-0647;;GRL;OYR Aasiaat Radio;E;GRL;si;1;;
1868;0937-0947;;GRL;OYR Aasiaat Radio;E;GRL;si;1;;
1868;1237-1247;;GRL;OYR Aasiaat Radio;E;GRL;si;1;;
1868;1537-1547;;GRL;OYR Aasiaat Radio;E;GRL;si;1;;
1868;1837-1847;;GRL;OYR Aasiaat Radio;E;GRL;si;1;;
1868;2137-2147;;GRL;OYR Aasiaat Radio;E;GRL;si;1;;
1876;0000-2400;;I;Romaradio IAR;I;SEu;lm;1;;[0422]
1876;0205-0220;;ISL;Reykjavik Radio;E;NAO;rs;1;;
1876;0505-0520;;ISL;Reykjavik Radio;E;NAO;rs;1;;
1876;0805-0820;;ISL;Reykjavik Radio;E;NAO;rs;1;;[1121]
1876;1105-1120;;ISL;Reykjavik Radio;E;NAO;rs;1;;
1876;1405-1420;;ISL;Reykjavik Radio;E;NAO;rs;1;;
1876;1705-1720;;ISL;Reykjavik Radio;E;NAO;rs;1;;
1876;2005-2020;;ISL;Reykjavik Radio;E;NAO;rs;1;;
1876;2305-2320;;ISL;Reykjavik Radio;E;NAO;rs;1;;
1883;0210-0225;;G;Belfast Coastguard;E;WEu;ti;1;;
1883;0510-0525;;G;Belfast Coastguard;E;WEu;ti;1;;
1883;0810-0825;;G;Belfast Coastguard;E;WEu;ti;1;;
1883;1110-1125;;G;Belfast Coastguard;E;WEu;ti;1;;
1883;1410-1425;;G;Belfast Coastguard;E;WEu;ti;1;;
1883;1710-1725;;G;Belfast Coastguard;E;WEu;ti;1;;
1883;2010-2025;;G;Belfast Coastguard;E;WEu;ti;1;;
1883;2310-2325;;G;Belfast Coastguard;E;WEu;ti;1;;
1883;0205-0220;;ISL;Reykjavik Radio;E;NAO;s;1;;
1883;0505-0520;;ISL;Reykjavik Radio;E;NAO;s;1;;
1883;0805-0820;;ISL;Reykjavik Radio;E;NAO;s;1;;
1883;1105-1120;;ISL;Reykjavik Radio;E;NAO;s;1;;
1883;1405-1420;;ISL;Reykjavik Radio;E;NAO;s;1;;
1883;1705-1720;;ISL;Reykjavik Radio;E;NAO;s;1;;
1883;2005-2020;;ISL;Reykjavik Radio;E;NAO;s;1;;
1883;2305-2320;;ISL;Reykjavik Radio;E;NAO;s;1;;
1888;0000-2400;;I;Romaradio IAR;I;SEu;cv;1;;[0422]
1890;0000-2400;;ISL;Reykjavik Radio TFA;IS;NAO;rs;1;;
1895;0037-0047;;GRL;OYR Aasiaat Radio;E;GRL;ma;1;;
1895;0337-0347;;GRL;OYR Aasiaat Radio;E;GRL;ma;1;;
1895;0637-0647;;GRL;OYR Aasiaat Radio;E;GRL;ma;1;;
1895;0937-0947;;GRL;OYR Aasiaat Radio;E;GRL;ma;1;;
1895;1237-1247;;GRL;OYR Aasiaat Radio;E;GRL;ma;1;;
1895;1537-1547;;GRL;OYR Aasiaat Radio;E;GRL;ma;1;;
1895;1837-1847;;GRL;OYR Aasiaat Radio;E;GRL;ma;1;;
1895;2137-2147;;GRL;OYR Aasiaat Radio;E;GRL;ma;1;;
1925;0050-0105;;G;Humber Coastguard Wx;E;WEu;cu;2;;[1121]
1925;0350-0405;;G;Humber Coastguard Wx;E;WEu;cu;2;;
1925;0650-0705;;G;Humber Coastguard Wx;E;WEu;cu;2;;
1925;0950-1005;;G;Humber Coastguard Wx;E;WEu;cu;2;;
1925;1250-1305;;G;Humber Coastguard Wx;E;WEu;cu;2;;
1925;1550-1605;;G;Humber Coastguard Wx;E;WEu;cu;2;;
1925;1850-1905;;G;Humber Coastguard Wx;E;WEu;cu;2;;
1925;2150-2205;;G;Humber Coastguard Wx;E;WEu;cu;2;;
1925;0000-2400;;I;Romaradio IAR;I;SEu;li;1;;[0422]
1933;0037-0047;;GRL;OYR Aasiaat Radio;E;GRL;ko;1;;
1933;0337-0347;;GRL;OYR Aasiaat Radio;E;GRL;ko;1;;
1933;0637-0647;;GRL;OYR Aasiaat Radio;E;GRL;ko;1;;
1933;0937-0947;;GRL;OYR Aasiaat Radio;E;GRL;ko;1;;
1933;1237-1247;;GRL;OYR Aasiaat Radio;E;GRL;ko;1;;
1933;1537-1547;;GRL;OYR Aasiaat Radio;E;GRL;ko;1;;
1933;1837-1847;;GRL;OYR Aasiaat Radio;E;GRL;ko;1;;
1933;2137-2147;;GRL;OYR Aasiaat Radio;E;GRL;ko;1;;
1995;0037-0047;;GRL;OYR Aasiaat Radio;E;GRL;qe;1;;
1995;0337-0347;;GRL;OYR Aasiaat Radio;E;GRL;qe;1;;
1995;0637-0647;;GRL;OYR Aasiaat Radio;E;GRL;qe;1;;
1995;0937-0947;;GRL;OYR Aasiaat Radio;E;GRL;qe;1;;
1995;1237-1247;;GRL;OYR Aasiaat Radio;E;GRL;qe;1;;
1995;1537-1547;;GRL;OYR Aasiaat Radio;E;GRL;qe;1;;
1995;1837-1847;;GRL;OYR Aasiaat Radio;E;GRL;qe;1;;
1995;2137-2147;;GRL;OYR Aasiaat Radio;E;GRL;qe;1;;
2054;0340-0610;;ALS;NOJ Fax Kodiak;;WNA;k;1;;
2054;0950-1210;;ALS;NOJ Fax Kodiak;;WNA;k;1;;
2054;1540-1820;;ALS;NOJ Fax Kodiak;;WNA;k;1;;
2054;2150-0030;;ALS;NOJ Fax Kodiak;;WNA;k;1;;
2054;0000-2400;;CAN;VAJ Prince Rupert Radio;E;WNA;ap;1;;
2054;0000-2400;;CAN;VAJ Prince Rupert Radio;E;WNA;di;1;;
2054;0000-2400;;CAN;VAJ Prince Rupert Radio;E;WNA;hp;1;;
2054;0450-0510;;CAN;VAJ Prince Rupert Radio;E;WNA;ap;1;;
2054;0515-0600;;CAN;VAJ Prince Rupert Radio;E;WNA;di;1;;
2054;0515-0600;;CAN;VAJ Prince Rupert Radio;E;WNA;hp;1;;
2054;1050-1110;;CAN;VAJ Prince Rupert Radio;E;WNA;ap;1;;
2054;1115-1200;;CAN;VAJ Prince Rupert Radio;E;WNA;di;1;;
2054;1115-1200;;CAN;VAJ Prince Rupert Radio;E;WNA;hp;1;;
2054;1315-1400;;CAN;VAJ Prince Rupert Radio;E;WNA;hp;1;;
2054;1650-1710;;CAN;VAJ Prince Rupert Radio;E;WNA;ap;1;;
2054;1715-1800;;CAN;VAJ Prince Rupert Radio;E;WNA;di;1;;
2054;1715-1800;;CAN;VAJ Prince Rupert Radio;E;WNA;hp;1;;
2054;2250-2310;;CAN;VAJ Prince Rupert Radio;E;WNA;ap;1;;
2054;2315-2400;;CAN;VAJ Prince Rupert Radio;E;WNA;di;1;;
2054;2315-2400;;CAN;VAJ Prince Rupert Radio;E;WNA;hp;1;;
2056;1000-2300;;AUS;VMW Wiluna WA;E;AUS;w;1;;[0320]
2063.8;1800-0600;;F;FUG French Navy FSK;F;Eu;sa;1;;
2069;0000-2400;;CNR;Arrecife Radio;S;NAO;hy;1;;
2090;0037-0047;;GRL;OYR Aasiaat Radio;E;GRL;ik;1;;
2090;0337-0347;;GRL;OYR Aasiaat Radio;E;GRL;ik;1;;
2090;0637-0647;;GRL;OYR Aasiaat Radio;E;GRL;ik;1;;
2090;0937-0947;;GRL;OYR Aasiaat Radio;E;GRL;ik;1;;
2090;1237-1247;;GRL;OYR Aasiaat Radio;E;GRL;ik;1;;
2090;1537-1547;;GRL;OYR Aasiaat Radio;E;GRL;ik;1;;
2090;1837-1847;;GRL;OYR Aasiaat Radio;E;GRL;ik;1;;
2090;2137-2147;;GRL;OYR Aasiaat Radio;E;GRL;ik;1;;
2090;0037-0047;;GRL;OYR Aasiaat Radio;E;GRL;t;1;;
2090;0337-0347;;GRL;OYR Aasiaat Radio;E;GRL;t;1;;
2090;0637-0647;;GRL;OYR Aasiaat Radio;E;GRL;t;1;;
2090;0937-0947;;GRL;OYR Aasiaat Radio;E;GRL;t;1;;
2090;1237-1247;;GRL;OYR Aasiaat Radio;E;GRL;t;1;;
2090;1537-1547;;GRL;OYR Aasiaat Radio;E;GRL;t;1;;
2090;1837-1847;;GRL;OYR Aasiaat Radio;E;GRL;t;1;;
2090;2137-2147;;GRL;OYR Aasiaat Radio;E;GRL;t;1;;
2116;0000-2400;;GRL;OYR Aasiaat Radio;E;GRL;ko;1;;
2116;0037-0047;;GRL;OYR Aasiaat Radio;E;GRL;ko;1;;
2116;0337-0347;;GRL;OYR Aasiaat Radio;E;GRL;ko;1;;
2116;0637-0647;;GRL;OYR Aasiaat Radio;E;GRL;ko;1;;[0320]
2116;0805-0815;;GRL;OYR Aasiaat Radio;E;GRL;ko;2;;[1121]
