kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60
15460;1630-1700;;USA;Voice of America;SWA;EAf;/STP;0;;
15460;1700-1800;;USA;Voice of America;ZWE;ZWE;/STP;0;;
15460;1800-1900;Mo-Fr;USA;Voice of America;ZWE;ZWE;/STP;0;;
15465;0500-0600;;CHN;China Radio Int.;E;SAs;ka;0;;
15465;0600-0700;;CHN;China Radio Int.;E;SAs;ka;0;;
15465;0700-0900;;CHN;China Radio Int.;E;SAs;ka;0;;
15465;0900-1000;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
15465;0900-1000;;TWN;Radio Taiwan Int.;M;SEA;p;1;;
15465;1000-1100;;TWN;Radio Taiwan Int.;AM;SEA;p;5;;
15476;1300-1406;Mo-Fr;ATA;LRA36 RN Arcangel;S;ATA;;1;;[0319]
15480;0100-0600;;CHN;China National Radio 1;M;CHN;b;4;;
15480;0600-0850;We-Mo;CHN;China National Radio 1;M;CHN;b;1;;
15480;0850-1000;;CHN;China National Radio 1;M;CHN;b;4;;
15480;0900-1300;;CHN;China National Radio 1;M;CHN;b;5;;
15480;2300-0600;;CHN;China National Radio 1;M;CHN;b;5;;
15480;0700-1300;;TUR;Voice of Turkey;TU;ME;e;0;;
15485;1700-1730;;F;Radio France Int.;P;SAf;;6;2810;1411
15490;0850-1200;;ARS;BSKSA 1;A;Eu;;1;;[0219]
15490;0500-0600;Sa;G;BBC;KNK;EAf;/AFS;0;;
15490;0529-0600;Su;G;BBC;KNK;EAf;/AFS;0;;
15490;0700-0800;;G;BBC;E;CAf;/AFS;0;;
15490;1200-1230;;G;BBC;F;NAf;w;0;;
15490;1800-1830;;G;BBC;F;WAf;/ASC;6;2810;1801
15490;1800-1830;Sa;G;BBC;F;WAf;/ASC;6;1901;2201
15490;1800-1830;Su-Fr;G;BBC;F;WAf;/ASC;6;1901;2201
15490;1800-1830;;G;BBC;F;WAf;/ASC;6;2301;3103
15490;1930-2000;;G;BBC;HA;WAf;/ASC;0;;
15490;2000-2030;Fr;G;BBC;HA;WAf;/ASC;0;;
15490;1630-1700;;USA;Adventist World Radio;SO;EAf;/F;0;;
15490;1730-1800;;USA;Adventist World Radio;MAS;EAf;/AFS;0;;
15500;0100-0600;;CHN;CNR 2 China Business R.;M;CHN;B;4;;[0119]
15500;0600-0855;Th-Tu;CHN;CNR 2 China Business R.;M;CHN;B;1;;
15500;0855-1000;;CHN;CNR 2 China Business R.;M;CHN;B;1;;[0219]
15500;2300-0600;;CHN;CNR 2 China Business R.;M;CHN;B;5;;
15500;0300-0330;;USA;Adventist World Radio;OO;EAf;/CLN-t;0;;
15500;0400-0430;;USA;Adventist World Radio;AH;EAf;/CLN-t;0;;
15500;1100-1130;;USA;Adventist World Radio;IN;INS;/GUM-a;0;;
15500;1130-1200;2467;USA;Adventist World Radio;SUN;INS;/GUM-a;0;;
15500;1130-1200;135;USA;Adventist World Radio;JV;INS;/GUM-a;0;;
15505;1400-1430;;BGD;Bangladesh Betar;UR;SAs;k;1;;[0119]
15505;1515-1545;;BGD;Bangladesh Betar;HI;SAs;k;1;;[1018]
15505;2230-2300;;CHN;China Radio Int.;M;Af;/MLI;6;103;3103
15510;1200-1300;;G;BBC;E;FE;/SNG;6;2810;1311
15510;0200-0300;;MDG;MWV African Pathways R.;E;SAs;m;6;2810;601
15510;0200-0300;;MDG;MWV African Pathways R.;E;SAs;m;6;1401;3101
15510;0300-0400;;MDG;MWV African Pathways R.;E;SAs;m;6;2810;601
15510;0300-0400;;MDG;MWV African Pathways R.;E;SAs;m;1;1401;
15515;1500-1530;Sa;CLA;Radio Warra Wangeelaa;OO;EAf;/BUL-s;1;112;[0119]
15515;0500-0902;;KWT;Radio Kuwait;A;FE;k;1;;[0119]
15525;0900-1100;;CHN;China Radio Int.;M;SAs;u;0;;
15530;0500-0800;;KWT;Radio Kuwait;E;Eu;k;1;;[0119]
15530;0800-0810;;KWT;Radio Kuwait;FS;Eu;k;6;911;911
15530;0800-0902;;KWT;Radio Kuwait;A;Eu;k;6;901;901
15540;0100-0600;;CHN;CNR 2 China Business R.;M;CHN;L;1;;[0119]
15540;0600-0855;We-Mo;CHN;CNR 2 China Business R.;M;CHN;L;1;;
15540;0855-1100;;CHN;CNR 2 China Business R.;M;CHN;L;1;;[0219]
15540;1550-1600;;KWT;Radio Kuwait;A;SAs;k;1;;[0618]
15540;1600-1800;;KWT;Radio Kuwait;UR;SAs;k;1;;[1218]
15540;1800-2100;;KWT;Radio Kuwait DIGITAL;E;Eu;k;1;;[0918]
15550;0000-0600;;CHN;China National Radio 1;M;CHN;b;1;;
15550;0600-0800;We-Mo;CHN;China National Radio 1;M;CHN;b;4;;
15550;0600-0850;We-Mo;CHN;China National Radio 1;M;CHN;b;5;;
15550;0850-1100;;CHN;China National Radio 1;M;CHN;b;5;;
15550;0800-0900;;CHN;China Radio Int.;M;SAs;ka;0;;
15550;1530-1600;;HOL;Radio Dabanga;SUD;SDN;/F;6;2810;103
15550;1530-1600;;HOL;Radio Dabanga;SUD;SDN;/CVA;6;103;3103
15550;1500-1530;;HOL;Radio Tamazuj;SUD;SSD;/CVA;0;;
15550;1402-2207;;USA;WJHR Milton, FL (USB);E;NAm;mi;6;512;1512[1218]
15555;1402-2207;;USA;WJHR Milton, FL (USB);E;NAm;mi;6;2810;0412[1118]
15555;1402-2207;;USA;WJHR Milton, FL (USB);E;NAm;mi;1;1612;[0219]
15560;0800-0900;;CHN;China Radio Int.;M;CAs;x;0;;
15560;0900-1000;;CHN;China Radio Int.;M;CAs;x;0;;
15560;0500-0600;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15560;1400-1430;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
15560;0100-0130;;PHL;FEBC Manila;JV;INS;b;1;;
15560;0500-0600;;USA;Voice of America;TB;FE;/THA-u;0;;
15560;1200-1230;;USA;Voice of America;BR;SEA;/PHL-t;0;;
15565;1400-1430;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
15570;0000-0200;;CHN;China National Radio 11;TB;CHN;as;5;;
15570;0100-0200;;CHN;China National Radio 11;TB;CHN;as;4;;[0119]
15570;0200-0300;;CHN;China National Radio 11;AMD;CHN;as;1;;
15570;0300-0400;;CHN;China National Radio 11;KHA;CHN;as;1;;
15570;0400-0600;;CHN;China National Radio 11;TB;CHN;as;1;;
15570;0600-0800;Th-Tu;CHN;China National Radio 11;TB;CHN;as;4;;
15570;0600-0900;Th-Tu;CHN;China National Radio 11;TB;CHN;as;5;;
15570;0900-1100;;CHN;China National Radio 11;TB;CHN;as;5;;
15575;1100-1115;Mo,We;AUS;Reach Beyond Australia;TB;Tib;ku;0;;
15575;1100-1115;Tu,Fr;AUS;Reach Beyond Australia;VN;SEA;ku;0;;
15575;1100-1130;Th;AUS;Reach Beyond Australia;VN;SEA;ku;0;;
15575;1115-1130;1235;AUS;Reach Beyond Australia;E;SEA;ku;0;;
15575;0200-0300;;KOR;KBS World Radio;S;NAm;k;1;;
15575;1300-1400;;KOR;KBS World Radio;E;NAm;k;1;;
15575;1400-1500;;KOR;KBS World Radio;K;NAm;k;1;;
15580;0055-0900;;CHN;CNR1 DIGITAL;M;FE;d;1;;[0219]
15580;0300-0500;;USA;Voice of America;E;Af;/BOT;6;2810;602
15580;0500-0700;;USA;Voice of America;E;Af;/BOT;0;;
15580;1400-1600;;USA;Voice of America;E;Af;/BOT;0;;
15580;1600-1630;;USA;Voice of America;E;Af;/BOT;0;;
15580;1630-1730;SaSu;USA;Voice of America;E;Af;/BOT;0;;
15580;1700-1730;Mo-Fr;USA;Voice of America;AH;EAf;/BOT;0;;
15580;1730-2000;;USA;Voice of America;E;Af;/BOT;0;;
15580;2000-2100;;USA;Voice of America;E;Af;/BOT;0;;
15580;2100-2200;;USA;Voice of America;E;WAf;g;0;;
15580.5;0900-0930;;PHL;FEBC Manila;MKS;INS;b;1;;
15580.5;0930-1000;;PHL;FEBC Manila;BUG;INS;b;1;;
15580.5;1000-1030;;PHL;FEBC Manila;SUN;INS;b;1;;
15580.5;1030-1058;;PHL;FEBC Manila;SAS;INS;b;1;;
15585;0850-1040;1Jan;CVA;Radio Vaticana;F;Af;;6;101;101
15585;1055-1130;25Dec;CVA;Radio Vaticana;F;Af;;6;2212;2512
15590;0200-0400;;J;NHK Radio Japan;J;SAs;y;0;;
15595;0850-1040;1Jan;CVA;Radio Vaticana;A;ME;;6;101;101
15595;0930-1050;Su;CVA;Radio Vaticana;LTO;EEu;;2;;
15595;0930-1100;1.Su;CVA;Radio Vaticana;GZ;EAf;;2;;
15595;1055-1130;25Dec;CVA;Radio Vaticana;A;ME;;6;2212;2512
15595;1130-1200;Fr;CVA;Radio Vaticana;E;ME;;1;;
15595;1530-1600;;CVA;Radio Vaticana;A;ME;;5;;
15595;1600-1615;;CVA;Radio Vaticana;F;ME;;5;;
15595;1615-1630;;CVA;Radio Vaticana;E;ME;;5;;
15600;1500-1510;;G;Encompass/Babcock Test;E;Eu;w;6;2101;2101
15600;1400-1500;;USA;Voice of America;KU;ME;/G-w;0;;
15610;0400-0500;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15610;1130-1200;;USA;Adventist World Radio;SHA;SEA;/CLN-t;0;;
15610;0400-0500;;USA;Voice of America;TB;FE;/THA-u;0;;
15610;1900-2400;;USA;WEWN EWTN Catholic R.;E;Af;b;1;;
15614;0930-0940;Th;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;111;2802[0217]
15615;0015-0215;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
15615;0245-0330;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
15615;0400-0945;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0216]
15615;1015-1100;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
15615;1100-1730;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
15615;1800-1845;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
15615;1915-2045;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
15615;2215-2400;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
15615;0600-0610;Th,Fr;RUS;E06 Russian Spy Numbers;E;RUS;xx;1;107;3107[0718]
15620;0600-0700;;CHN;China Radio Int.;I;SEu;ka;0;;
15620;0759-0900;;G;BBC DIGITAL;E;SAs;/SNG;0;;
15620;1400-1430;;PHL;FEBC Manila;JV;INS;b;1;;
15620;1030-1100;;USA;Voice of America;SO;EAf;/BOT;0;;
15620;1300-1400;;USA;Voice of America;SO;EAf;/CVA;0;;
15620;1600-1800;;USA;Voice of America;SO;EAf;/G-w;6;2810;411
15625;0100-0130;Su-Th;USA;Adventist World Radio;AM;FE;/CLN-t;0;;
15625;0100-0130;Fr-Sa;USA;Adventist World Radio;M;FE;/CLN-t;0;;
15625;0130-0200;Sa;USA;Adventist World Radio;M;FE;/CLN-t;0;;
15625;0130-0200;Su-Fr;USA;Adventist World Radio;CA;FE;/CLN-t;0;;
15626;1200-1210;Su;RUS;E06 Russian Spy Numbers;R;RUS;xx;1;103;3004[0417]
15626;1200-1210;Su;RUS;E06 Russian Spy Numbers;R;RUS;xx;1;109;3110
15630;1200-1300;;CLA;Radio Free North Korea;K;KRE;/UZB;5;;[0818]
15632;0745-0755;Tu,Th;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0816]
15632;1155-1205;We,Th;POL;E11 Polish Spy Numbers;E;;p;1;111;2802[1114]
15632;1300-1310;Tu,We;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0416]
15632;1300-1310;Tu,We;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[1016]
15632;1540-1550;Mo,Su;POL;E11 Polish Spy Numbers;E;;p;1;111;2802[0216]
15635;1400-1515;;CVA;Radio Vaticana;E;ME;;6;402;402
15640;1130-1200;Su;G;Bible Voice;E;CHN;/TJK-o;6;2810;3101
15640;0030-0045;;PHL;FEBC Manila;C-M;SEA;b;1;;
15640;0045-0100;;PHL;FEBC Manila;KC;SEA;b;1;;
15640;2330-0030;;PHL;FEBC Manila;BR;SEA;b;1;;
15640;0200-0330;;PHL;Radyo Pilipinas;E;ME;t;0;;
15640;0830-0930;;USA;Radio Liberty;DR;AFG;/KWT-j;0;;
15640;0930-1030;;USA;Radio Liberty;PS;AFG;/KWT-j;0;;
15640;1030-1130;;USA;Radio Liberty;DR;AFG;/KWT-j;0;;
15640;1130-1230;;USA;Radio Liberty;PS;AFG;/KWT-j;0;;
15640;1230-1330;;USA;Radio Liberty;DR;AFG;/KWT-j;0;;
15640;1330-1400;;USA;Radio Liberty;PS;AFG;/KWT-j;0;;
15640;1430-1530;20Mar;UZB;Tashkent DRM Test;;E;;6;1903;2003
15645;0550-0800;;CVA;Radio Vaticana;E;ME;;6;502;502
15645;0500-0510;Th,Fr;RUS;E06 Russian Spy Numbers;E;RUS;xx;1;104;3004[0417]
15645;0930-0940;Fr;RUS;E06 Russian Spy Numbers;E;RUS;xx;1;109;3110[0916]
15665;0400-0500;;CHN;China Radio Int.;R;EEu;u;0;;
15665;0500-0600;;CHN;China Radio Int.;R;EEu;u;0;;
15665;0800-0900;;CHN;China Radio Int.;R;EEu;u;0;;
15665;0900-1000;;CHN;China Radio Int.;R;EEu;u;0;;
15665;1000-1100;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15665;1000-1100;;USA;Radio Free Asia;TB;FE;/D-L;0;;
15675;0100-0600;Su;USA;World Harvest Radio;E;SAs;/PLW;0;;[0219]
15680;1530-1600;;USA;Adventist World Radio;MAL;SAs;/MDG;0;;
15680;0600-1100;;USA;World Harvest Radio;E;SAs;/PLW;8;;
15685;1700-1930;Sa;G;BBC;HA;WAf;/ASC;0;;
15685;2300-2400;;USA;Adventist World Radio;M;FE;/GUM-a;0;;
15690;0430-1530;;USA;Radio Farda;FS;IRN;/D-b;0;;
15695;0830-1040;13Jan;CVA;Radio Vaticana;E;Af;;6;1301;1301
15695;0850-1040;;CVA;Radio Vaticana;E;Af;;6;101;101
15695;0930-1100;;CVA;Radio Vaticana;E;Af;;6;601;601
15695;1055-1130;;CVA;Radio Vaticana;E;Af;;6;2512;2512
15695;1700-1930;Sa-Tu;G;BBC;E;NIG;/ASC;6;1602;2302
15695;1700-1930;Sa-Tu;G;BBC;HA;NIG;/ASC;6;2402;2402
15700;1400-1500;;CHN;China Radio Int.;E;WNA;/CUB;0;;
15700;1500-1600;;CHN;China Radio Int.;E;WNA;/CUB;0;;
15710;0100-0500;;CHN;China National Radio 6;AM;CHN;B;1;;[0119]
15710;0500-0600;;CHN;China National Radio 6;HK;CHN;B;1;;
15710;0600-0900;Th-Tu;CHN;China National Radio 6;HK;CHN;B;1;;
15711;1040-1050;We;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;103;3004[0316]
15715;0830-0900;We,Sa;USA;Voice of America;F;Af;/CVA;0;;
15715;1100-1130;Sa;USA;Voice of America;F;Af;/BOT;0;;
15715;1130-1200;;USA;Voice of America;E;SEA;/THA-u;6;3010;3103
15720;2230-2300;Mo-Fr;AUS;Radio Australia Wantok;TP;WOc;/NZL-r;6;1401;3103
15720;1430-1500;;J;NHK Radio Japan;HI;SAs;/MDG;0;;
15720;2051-2059;Su-Fr;NZL;Radio New Zealand Int.;E;Oc;r;6;2810;1102
15720;2059-0358;;NZL;Radio New Zealand Int.;E;Oc;r;6;2810;1102
15720;0745-0755;We;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0818]
15721;0400-0420;Mo-Fr;RUS;S06 Russian Spy Numbers;R;FE;xx;1;;[0718]
15730;0000-0030;;CUB;Radio Habana Cuba;CR;SAm;be;4;;
15730;0000-0030;;CUB;Radio Habana Cuba;F;SAm;be;5;;
15730;0030-0100;;CUB;Radio Habana Cuba;P;SAm;be;4;;
15730;0100-0130;;CUB;Radio Habana Cuba;F;SAm;be;4;;
15730;2330-2400;Su;CUB;Radio Habana Cuba;EO;SAm;be;2;;
15730;2330-2400;Mo-Sa;CUB;Radio Habana Cuba;F;SAm;be;2;;
15730;2300-2330;;CUB;Radio Habana Cuba;CR;SAm;be;5;;
15730;2330-2400;;CUB;Radio Habana Cuba;P;SAm;be;5;;
15730;1830-1900;;USA;Voice of America;F;Af;/CVA;6;2810;811
15730;1900-1930;;USA;Voice of America;F;Af;/CVA;6;2810;811
15730;1830-1900;;USA;Voice of America;F;Af;/BOT;6;911;3103
15730;1900-1930;;USA;Voice of America;F;Af;/BOT;6;911;3103
15730;1930-2000;;USA;Voice of America;F;Af;g;0;;
15730;2000-2030;;USA;Voice of America;F;Af;g;0;;
15730;2030-2100;Su;USA;Voice of America;F;Af;/CVA;6;2810;811
15730;2030-2100;Sa;USA;Voice of America;HA;Af;/CVA;6;2810;811
15735;0630-0900;;CHN;CNR1 DIGITAL;M;FE;q;1;1512;
15735;1300-1530;;IND;Trans World Radio;;SAs;/UZB;0;;
15740;2130-1530;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0718]
15740.2;1000-1300;;TWN;Sound of Hope;M;FE;;1;;[0418]
15740.2;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
15740.2;1400-1430;;TWN;Sound of Hope;M;FE;;1;;
15740.2;1430-1500;;TWN;Sound of Hope;M;FE;;1;;
15740.2;1500-1530;;TWN;Sound of Hope;M;FE;;1;;
15740.2;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
15740.2;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
15740.2;2300-1000;;TWN;Sound of Hope;M;FE;;1;;
15745;1100-1400;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15745;1100-1200;;USA;Radio Free Asia;TB;FE;/TJK;0;;
15745;1200-1300;;USA;Radio Free Asia;TB;FE;/TJK;0;;
15745;1300-1400;;USA;Radio Free Asia;TB;FE;/TJK;0;;
15750;0100-0900;;CHN;CNR DIGITAL;M;FE;k;6;1911;1312
15760;0400-1300;;USA;Radio Mashaal;PS;PAK;/THA-u;0;;
15770;0845-0945;;IND;All India Radio GOS;IN;INS;p;1;;
15770;1000-1100;;IND;All India Radio GOS;E;SEA;p;1;;
15770;1400-2000;;USA;WRMI Radio Miami Int.;E;ENA;o;1;102;
15770;1630-1645;;USA;WRMI Radio Miami Int.;E;ENA;o;8;;
15770;1645-1700;;USA;WRMI Radio Miami Int.;HI;ENA;o;8;;
15770;1700-1715;;USA;WRMI Radio Miami Int.;E;ENA;o;8;;
15770;1715-1730;;USA;WRMI Radio Miami Int.;F;ENA;o;8;;
15770;1730-1748;;USA;WRMI Radio Miami Int.;S;ENA;o;8;;
15770;1748-1805;;USA;WRMI Radio Miami Int.;P;ENA;o;8;;
15770;1805-1825;;USA;WRMI Radio Miami Int.;D;ENA;o;8;;
15770;1825-1850;;USA;WRMI Radio Miami Int.;PO;ENA;o;8;;
15770;1850-1907;;USA;WRMI Radio Miami Int.;CZ;ENA;o;8;;
15770;1907-1924;;USA;WRMI Radio Miami Int.;R;ENA;o;8;;
15770;1924-1943;;USA;WRMI Radio Miami Int.;A;ENA;o;8;;
15770;1943-2000;;USA;WRMI Radio Miami Int.;HB;ENA;o;8;;
15775;2130-1600;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0219]
15775;1000-1300;;TWN;Sound of Hope;M;FE;;1;;
15775;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
15775;1400-1430;;TWN;Sound of Hope;M;FE;;1;;
15775;1430-1500;;TWN;Sound of Hope;M;FE;;1;;
15775;1500-1530;;TWN;Sound of Hope;M;FE;;1;;
15775;1530-1600;;TWN;Sound of Hope;M;FE;;1;;
15775;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
15775;1700-1800;;TWN;Sound of Hope;M;FE;;1;;
15775;1800-2000;;TWN;Sound of Hope;M;FE;;1;;
15775;2000-2100;;TWN;Sound of Hope;M;FE;;1;;
15775;2100-2130;;TWN;Sound of Hope;M;FE;;1;;
15775;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
15775;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
15775;2300-1000;;TWN;Sound of Hope;M;FE;;1;;[0119]
15795;1625-1635;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0517]
15795;1000-1200;;USA;WWCR 1 Nashville, TN;E;NAm;n;8;;
15800;2100-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0319]
15800;0600-0610;Mo;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0618]
15800;0640-0650;Mo,We;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0818]
15800;1000-1300;;TWN;Sound of Hope;M;FE;;1;;
15800;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
15800;1400-1430;;TWN;Sound of Hope;M;FE;;1;;
15800;1430-1500;;TWN;Sound of Hope;M;FE;;1;;
15800;1500-1530;;TWN;Sound of Hope;M;FE;;1;;
15800;1530-1600;;TWN;Sound of Hope;M;FE;;1;;
15800;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
15800;2100-2130;;TWN;Sound of Hope;M;FE;;1;;
15800;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
15800;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
15800;2300-1000;;TWN;Sound of Hope;M;FE;;1;;[0219]
15803;1300-1310;Tu,We;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0816]
15805;0000-0700;;DNK;World Music Radio;E;Eu;ra;6;2001;2001
15805;0000-1700;;DNK;World Music Radio;E;Eu;ra;6;303;303
15805;0000-2000;;DNK;World Music Radio;E;Eu;ra;6;2402;2402
15805;0000-2400;;DNK;World Music Radio;E;Eu;ra;6;203;203
15805;0500-2400;;DNK;World Music Radio;E;Eu;ra;6;2302;2302
15805;0700-2000;;DNK;World Music Radio;E;Eu;ra;6;2412;0601[1218]
15805;0700-2000;SaSu;DNK;World Music Radio;E;Eu;ra;6;701;2102[0219]
15805;0700-2400;;DNK;World Music Radio;E;Eu;ra;6;103;103
15805;2000-2400;;DNK;World Music Radio;E;Eu;ra;6;1901;1901
15805;1815-1825;Mo;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;108;3108[0814]
15810;0000-2400;Tests;USA;WTWW Lebanon, TN;E;NAm;L;1;;[0219]
15825;1345-1355;236;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0818]
15825;1800-1900;Mo-Fr;USA;Brother Stair;E;NAm;n;2;;
15825;2100-2130;Mo,Fr;USA;Frecuencia al Dia;S;NAm;n;5;;
15825;1215-1300;Mo-Fr;USA;WWCR 1 Nashville, TN;E;NAm;n;2;;
15825;1300-1800;;USA;WWCR 1 Nashville, TN;E;NAm;n;2;;
15825;1700-1730;Su;USA;WWCR 1 Nashville, TN;L;NAm;n;2;;
15825;1800-1900;SaSu;USA;WWCR 1 Nashville, TN;E;NAm;n;2;;
15825;1900-2200;;USA;WWCR 1 Nashville, TN;E;NAm;n;2;;
15825;2100-2200;Mo-Fr;USA;WWCR 1 Nashville, TN;S;NAm;n;5;;
15830;0600-0610;Th,Fr;RUS;E06 Russian Spy Numbers;E;RUS;xx;1;106;3006[0618]
15835;1815-1825;Mo;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;105;3105[0514]
15835;1915-1925;Mo;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;105;3105[0514]
15840;1000-1300;;TWN;Sound of Hope;M;FE;;1;;[0617]
15840;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
15840;1400-1430;;TWN;Sound of Hope;M;FE;;1;;
15840;1430-1500;;TWN;Sound of Hope;M;FE;;1;;
15840;1500-1530;;TWN;Sound of Hope;M;FE;;1;;
15840;1530-1600;;TWN;Sound of Hope;M;FE;;1;;
15840;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
15840;2100-2130;;TWN;Sound of Hope;M;FE;;1;;
15840;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
15840;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
15840;2300-1000;;TWN;Sound of Hope;M;FE;;1;;[0119]
15850;1815-1825;Mo;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;107;3107[0714]
15870;2100-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0219]
15870;1000-1300;;TWN;Sound of Hope;M;FE;;1;;
15870;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
15870;1400-1430;;TWN;Sound of Hope;M;FE;;1;;
15870;1430-1500;;TWN;Sound of Hope;M;FE;;1;;
15870;1500-1530;;TWN;Sound of Hope;M;FE;;1;;
15870;1530-1600;;TWN;Sound of Hope;M;FE;;1;;
15870;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
15870;2100-2130;;TWN;Sound of Hope;M;FE;;1;;
15870;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
15870;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
15870;2300-1000;;TWN;Sound of Hope;M;FE;;1;;[0219]
15910;1815-1825;Mo;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;106;3006[0614]
15915;0545-0555;We,Fr;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0314]
15915;0545-0555;We,Fr;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[1014]
15915;1155-1205;We,Th;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0414]
15915;1155-1205;We,Th;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[1014]
15915;1540-1550;Mo,Su;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0316]
15915;1540-1550;Mo,Su;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[1014]
15940;2130-1600;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0219]
15940;1000-1300;;TWN;Sound of Hope;M;FE;;1;;[0917]
15940;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
15940;1400-1430;;TWN;Sound of Hope;M;FE;;1;;
15940;1430-1500;;TWN;Sound of Hope;M;FE;;1;;
15940;1500-1530;;TWN;Sound of Hope;M;FE;;1;;
15940;1530-1600;;TWN;Sound of Hope;M;FE;;1;;
15940;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
15940;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
15940;2300-1000;;TWN;Sound of Hope;M;FE;;1;;[0119]
15945;0600-0610;Tu;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;105;3108[0818]
15960;0500-0510;Th,Fr;RUS;E06 Russian Spy Numbers;E;RUS;xx;1;109;3009[0914]
15970;2100-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0219]
15970;1000-1300;;TWN;Sound of Hope;M;FE;;1;;[0418]
15970;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
15970;1400-1430;;TWN;Sound of Hope;M;FE;;1;;
15970;1430-1500;;TWN;Sound of Hope;M;FE;;1;;
15970;1500-1530;;TWN;Sound of Hope;M;FE;;1;;
15970;1530-1600;;TWN;Sound of Hope;M;FE;;1;;
15970;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
15970;2100-2130;;TWN;Sound of Hope;M;FE;;1;;
15970;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
15970;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
15970;2300-1000;;TWN;Sound of Hope;M;FE;;1;;[0219]
15988;0000-2400;irr;D;DWD Polarstern Fax/RTTY;;Eu;pi;1;;
16020;1010-1020;We;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;105;3108[0616]
16024;0000-2400;;CHN;BAF Beijing Meteo Fax;;FE;bm;1;;
16035;0740-1010;;SNG;9VF Kyodo News Agcy Fax;;FE;j;1;;
